team,year,conference,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers
Oregon,2011,Pac-12,339.0,14.0,31.0,13.0,12.0,14.0,3.0,426.0,7.0,2.0,1420.0,58.0,3232.0,386.0,236.0,17.0,39.0,100.0,910.0,12894.0,2.0,315.0,43.0,629.0,42.0,4189.0,,,82.0,183.0,7319.0,20.0
Oregon,2012,Pac-12,356.0,20.0,31.0,10.0,14.0,13.0,4.0,502.0,9.0,1.0,702.0,35.0,2888.0,373.0,250.0,26.0,35.0,103.0,924.0,22188.0,1.0,268.0,19.0,685.0,48.0,4098.0,,,89.0,194.0,6986.0,19.0
Oregon,2013,Pac-12,348.0,15.0,31.0,12.0,12.0,13.0,3.0,309.0,6.0,1.0,1063.0,49.0,3789.0,405.0,256.0,17.0,32.0,106.0,912.0,20303.0,2.0,285.0,24.0,568.0,42.0,3556.0,,,69.0,160.0,7345.0,18.0
Oregon,2014,Pac-12,406.0,17.0,28.0,7.0,21.0,15.0,0.0,163.0,4.0,0.0,886.0,45.0,4687.0,474.0,326.0,13.0,44.0,123.0,1080.0,24977.0,2.0,333.0,27.0,644.0,42.0,3518.0,,,98.0,198.0,8205.0,11.0
Oregon,2015,Pac-12,334.0,16.0,28.0,7.0,9.0,13.0,1.0,118.0,10.0,1.0,1459.0,62.0,3358.0,375.0,236.0,13.0,33.0,90.0,793.0,21255.0,1.0,151.0,13.0,618.0,34.0,3639.0,,,70.0,180.0,6997.0,17.0
Oregon,2016,Pac-12,279.0,18.0,29.0,9.0,3.0,12.0,0.0,154.0,6.0,1.0,1065.0,47.0,3183.0,399.0,257.0,9.0,28.0,99.0,910.0,18528.0,0.0,151.0,22.0,493.0,29.0,2717.0,26.0,63.0,66.0,171.0,5900.0,15.0
Oregon,2017,Pac-12,284.0,7.0,17.0,13.0,8.0,13.0,2.0,242.0,12.0,1.0,909.0,40.0,2469.0,311.0,203.0,15.0,18.0,122.0,1148.0,22031.0,0.0,116.0,19.0,628.0,40.0,3263.0,33.0,94.0,73.0,178.0,5732.0,25.0
Oregon,2018,Pac-12,279.0,17.0,28.0,10.0,6.0,13.0,2.0,99.0,8.0,0.0,686.0,34.0,3222.0,418.0,246.0,17.0,29.0,65.0,623.0,21768.0,1.0,263.0,22.0,527.0,27.0,2335.0,26.0,59.0,84.0,196.0,5557.0,18.0
Oregon,2019,Pac-12,319.0,13.0,25.0,5.0,7.0,14.0,2.0,293.0,6.0,2.0,762.0,29.0,3615.0,446.0,298.0,20.0,35.0,84.0,860.0,23722.0,0.0,258.0,18.0,510.0,26.0,2448.0,57.0,110.0,74.0,177.0,6063.0,11.0
Oregon,2020,Pac-12,151.0,3.0,5.0,9.0,2.0,7.0,1.0,91.0,6.0,0.0,423.0,22.0,1704.0,190.0,120.0,5.0,15.0,41.0,371.0,10938.0,0.0,42.0,6.0,237.0,13.0,1168.0,12.0,35.0,32.0,74.0,2872.0,15.0
Oregon,2021,Pac-12,318.0,9.0,19.0,6.0,7.0,14.0,1.0,162.0,8.0,0.0,808.0,38.0,3098.0,410.0,259.0,17.0,20.0,103.0,905.0,25005.0,0.0,170.0,17.0,535.0,36.0,2833.0,23.0,72.0,91.0,180.0,5931.0,14.0
Oregon,2022,Pac-12,340.0,20.0,32.0,3.0,10.0,13.0,1.0,207.0,9.0,0.0,523.0,28.0,3703.0,432.0,308.0,16.0,30.0,88.0,744.0,24462.0,0.0,64.0,13.0,508.0,34.0,2804.0,17.0,51.0,75.0,162.0,6507.0,12.0
Oregon,2023,Pac-12,369.0,19.0,25.0,2.0,6.0,14.0,1.0,58.0,5.0,0.0,308.0,20.0,4857.0,514.0,397.0,12.0,49.0,93.0,848.0,26079.0,0.0,201.0,21.0,437.0,33.0,2583.0,34.0,71.0,79.0,155.0,7440.0,7.0
Oregon State,2007,Pac-10,253.0,9.0,14.0,16.0,13.0,13.0,3.0,354.0,21.0,,,,2786.0,438.0,246.0,22.0,11.0,86.0,756.0,15795.0,1.0,247.0,62.0,541.0,27.0,2274.0,,,75.0,207.0,4831.0,37.0
Oregon State,2008,Pac-10,280.0,10.0,16.0,8.0,11.0,13.0,2.0,186.0,15.0,,,,3403.0,448.0,270.0,13.0,25.0,87.0,738.0,15109.0,1.0,393.0,54.0,487.0,21.0,2055.0,,,72.0,183.0,5292.0,23.0
Oregon State,2009,Pac-10,278.0,11.0,18.0,4.0,8.0,13.0,0.0,55.0,7.0,0.0,1029.0,47.0,3748.0,478.0,319.0,8.0,23.0,100.0,772.0,15081.0,0.0,191.0,42.0,440.0,26.0,1818.0,,,84.0,183.0,5338.0,11.0
Oregon State,2010,Pac-10,222.0,4.0,13.0,4.0,10.0,12.0,1.0,95.0,12.0,0.0,1372.0,52.0,2718.0,375.0,221.0,10.0,19.0,72.0,669.0,12230.0,1.0,266.0,36.0,384.0,18.0,1435.0,,,56.0,153.0,3918.0,16.0
Oregon State,2011,Pac-12,237.0,8.0,17.0,13.0,10.0,12.0,1.0,108.0,19.0,0.0,1233.0,56.0,3657.0,503.0,320.0,11.0,16.0,89.0,824.0,12997.0,2.0,181.0,34.0,318.0,12.0,1043.0,,,67.0,167.0,4484.0,32.0
Oregon State,2012,Pac-12,310.0,12.0,23.0,7.0,11.0,13.0,1.0,284.0,16.0,0.0,642.0,35.0,3992.0,504.0,315.0,20.0,27.0,79.0,724.0,25678.0,0.0,84.0,13.0,442.0,26.0,1617.0,,,60.0,174.0,5609.0,23.0
Oregon State,2013,Pac-12,323.0,14.0,26.0,10.0,10.0,13.0,3.0,200.0,16.0,1.0,1367.0,69.0,4844.0,625.0,413.0,19.0,38.0,82.0,658.0,25082.0,0.0,103.0,24.0,355.0,15.0,1227.0,,,73.0,180.0,6071.0,26.0
Oregon State,2014,Pac-12,249.0,8.0,19.0,6.0,7.0,12.0,1.0,109.0,8.0,1.0,1204.0,54.0,3305.0,472.0,290.0,11.0,15.0,107.0,958.0,23394.0,0.0,109.0,19.0,376.0,19.0,1417.0,,,53.0,167.0,4722.0,14.0
Oregon State,2015,Pac-12,210.0,3.0,17.0,5.0,4.0,12.0,1.0,96.0,11.0,1.0,1033.0,50.0,1909.0,343.0,161.0,8.0,10.0,76.0,704.0,18869.0,1.0,160.0,13.0,446.0,16.0,2128.0,,,52.0,165.0,4037.0,16.0
Oregon State,2016,Pac-12,218.0,3.0,15.0,8.0,13.0,12.0,0.0,181.0,11.0,1.0,842.0,36.0,2086.0,353.0,193.0,7.0,13.0,96.0,862.0,22412.0,0.0,126.0,22.0,442.0,24.0,2300.0,17.0,52.0,64.0,172.0,4386.0,19.0
Oregon State,2017,Pac-12,228.0,8.0,13.0,16.0,7.0,12.0,1.0,49.0,12.0,0.0,1184.0,58.0,2355.0,362.0,214.0,7.0,11.0,84.0,816.0,21019.0,0.0,35.0,6.0,411.0,18.0,1650.0,14.0,49.0,66.0,165.0,4005.0,28.0
Oregon State,2018,Pac-12,263.0,26.0,37.0,9.0,5.0,12.0,0.0,80.0,9.0,0.0,826.0,42.0,2990.0,430.0,259.0,3.0,17.0,67.0,602.0,21727.0,0.0,79.0,11.0,485.0,23.0,1868.0,15.0,54.0,71.0,196.0,4858.0,18.0
Oregon State,2019,Pac-12,267.0,13.0,24.0,2.0,11.0,12.0,1.0,55.0,4.0,0.0,713.0,40.0,3061.0,420.0,260.0,8.0,30.0,78.0,702.0,20499.0,0.0,72.0,13.0,411.0,21.0,1881.0,50.0,105.0,69.0,163.0,4942.0,6.0
Oregon State,2020,Pac-12,155.0,12.0,19.0,3.0,0.0,7.0,0.0,1.0,5.0,0.0,612.0,27.0,1479.0,233.0,134.0,5.0,11.0,43.0,387.0,11741.0,1.0,153.0,9.0,258.0,15.0,1383.0,7.0,27.0,40.0,99.0,2862.0,8.0
Oregon State,2021,Pac-12,299.0,11.0,23.0,6.0,5.0,13.0,0.0,65.0,12.0,0.0,320.0,18.0,2820.0,347.0,218.0,15.0,19.0,89.0,820.0,23787.0,1.0,147.0,15.0,521.0,33.0,2761.0,20.0,64.0,80.0,161.0,5581.0,18.0
Oregon State,2022,Pac-12,289.0,16.0,23.0,5.0,9.0,13.0,2.0,105.0,13.0,0.0,667.0,30.0,2594.0,323.0,201.0,12.0,16.0,78.0,711.0,24925.0,2.0,319.0,20.0,523.0,36.0,2554.0,21.0,64.0,67.0,153.0,5148.0,18.0
Oregon State,2023,Pac-12,278.0,17.0,30.0,5.0,7.0,13.0,1.0,153.0,8.0,0.0,547.0,29.0,3148.0,380.0,222.0,12.0,26.0,73.0,655.0,23968.0,1.0,234.0,14.0,445.0,26.0,2172.0,37.0,80.0,57.0,148.0,5320.0,13.0
Penn State,2007,Big Ten,289.0,11.0,14.0,17.0,19.0,13.0,0.0,142.0,10.0,,,,2808.0,415.0,240.0,11.0,19.0,58.0,446.0,14582.0,1.0,291.0,53.0,528.0,27.0,2519.0,,,89.0,194.0,5201.0,27.0
Penn State,2008,Big Ten,299.0,5.0,13.0,11.0,8.0,13.0,0.0,199.0,6.0,0.0,42.0,2.0,3213.0,383.0,224.0,16.0,24.0,49.0,408.0,15826.0,1.0,259.0,52.0,511.0,36.0,2677.0,,,90.0,173.0,5394.0,17.0
Penn State,2009,Big Ten,273.0,3.0,6.0,7.0,9.0,13.0,1.0,276.0,10.0,0.0,729.0,38.0,3186.0,397.0,241.0,14.0,25.0,55.0,401.0,16448.0,0.0,144.0,61.0,467.0,20.0,2207.0,,,88.0,182.0,5290.0,17.0
Penn State,2010,Big Ten,250.0,8.0,17.0,4.0,7.0,13.0,0.0,108.0,17.0,1.0,1224.0,58.0,3102.0,425.0,236.0,10.0,19.0,52.0,402.0,14619.0,1.0,272.0,50.0,448.0,16.0,1853.0,,,79.0,189.0,4839.0,21.0
Penn State,2011,Big Ten,238.0,10.0,18.0,13.0,11.0,13.0,0.0,218.0,12.0,1.0,981.0,43.0,2413.0,376.0,181.0,14.0,10.0,64.0,585.0,14665.0,0.0,317.0,60.0,515.0,18.0,2150.0,,,70.0,193.0,4451.0,25.0
Penn State,2012,Big Ten,271.0,19.0,34.0,8.0,12.0,12.0,0.0,201.0,5.0,0.0,542.0,30.0,3283.0,456.0,272.0,10.0,24.0,63.0,584.0,23122.0,1.0,182.0,32.0,475.0,18.0,1727.0,,,83.0,195.0,5010.0,13.0
Penn State,2013,Big Ten,270.0,13.0,24.0,12.0,7.0,12.0,0.0,127.0,10.0,0.0,689.0,37.0,3110.0,409.0,241.0,13.0,21.0,55.0,403.0,21509.0,0.0,184.0,24.0,501.0,22.0,2088.0,,,59.0,172.0,5198.0,22.0
Penn State,2014,Big Ten,249.0,7.0,19.0,11.0,5.0,13.0,2.0,143.0,15.0,0.0,731.0,35.0,3034.0,497.0,276.0,16.0,13.0,75.0,600.0,24335.0,0.0,130.0,19.0,451.0,13.0,1325.0,,,85.0,215.0,4359.0,26.0
Penn State,2015,Big Ten,214.0,12.0,23.0,12.0,12.0,13.0,0.0,123.0,6.0,0.0,942.0,43.0,2788.0,404.0,215.0,10.0,20.0,67.0,529.0,23009.0,0.0,221.0,35.0,425.0,15.0,1744.0,,,51.0,186.0,4532.0,18.0
Penn State,2016,Big Ten,285.0,10.0,20.0,12.0,11.0,14.0,1.0,126.0,8.0,0.0,965.0,50.0,3650.0,391.0,226.0,10.0,29.0,68.0,622.0,23375.0,0.0,194.0,31.0,540.0,34.0,2406.0,39.0,112.0,56.0,173.0,6056.0,20.0
Penn State,2017,Big Ten,296.0,8.0,14.0,3.0,15.0,13.0,0.0,114.0,10.0,2.0,671.0,31.0,3772.0,458.0,301.0,10.0,32.0,54.0,490.0,23671.0,1.0,329.0,28.0,451.0,36.0,2212.0,42.0,94.0,82.0,171.0,5984.0,13.0
Penn State,2018,Big Ten,278.0,9.0,17.0,11.0,5.0,13.0,0.0,170.0,8.0,0.0,626.0,24.0,2842.0,379.0,205.0,13.0,21.0,60.0,560.0,21483.0,1.0,270.0,33.0,518.0,34.0,2660.0,48.0,107.0,65.0,174.0,5502.0,19.0
Penn State,2019,Big Ten,275.0,11.0,18.0,5.0,17.0,13.0,2.0,147.0,9.0,0.0,549.0,31.0,2877.0,369.0,217.0,10.0,25.0,57.0,589.0,21761.0,0.0,178.0,33.0,516.0,34.0,2479.0,63.0,119.0,73.0,172.0,5356.0,14.0
Penn State,2020,Big Ten,223.0,11.0,22.0,8.0,5.0,9.0,0.0,18.0,9.0,0.0,290.0,18.0,2298.0,306.0,184.0,4.0,17.0,39.0,335.0,18169.0,1.0,197.0,8.0,402.0,15.0,1569.0,21.0,59.0,56.0,133.0,3867.0,17.0
Penn State,2021,Big Ten,264.0,12.0,26.0,5.0,17.0,13.0,3.0,186.0,10.0,0.0,352.0,19.0,3491.0,486.0,291.0,14.0,25.0,70.0,599.0,21788.0,0.0,128.0,17.0,437.0,11.0,1402.0,26.0,84.0,76.0,195.0,4893.0,15.0
Penn State,2022,Big Ten,275.0,21.0,30.0,7.0,21.0,13.0,1.0,243.0,7.0,1.0,447.0,20.0,3283.0,422.0,270.0,14.0,29.0,69.0,628.0,23838.0,0.0,105.0,24.0,489.0,28.0,2354.0,42.0,102.0,68.0,180.0,5637.0,14.0
Penn State,2023,Big Ten,292.0,20.0,26.0,6.0,12.0,13.0,1.0,177.0,2.0,0.0,372.0,16.0,2795.0,412.0,246.0,12.0,30.0,65.0,563.0,25370.0,2.0,336.0,29.0,515.0,26.0,2407.0,50.0,112.0,75.0,185.0,5202.0,8.0
Pittsburgh,2007,Big East,210.0,11.0,21.0,9.0,16.0,12.0,0.0,45.0,17.0,,,,2343.0,342.0,207.0,8.0,11.0,87.0,762.0,13669.0,0.0,254.0,38.0,469.0,20.0,1697.0,,,54.0,174.0,3834.0,26.0
Pittsburgh,2008,Big East,239.0,13.0,19.0,17.0,10.0,13.0,2.0,162.0,14.0,,,,2828.0,381.0,213.0,16.0,10.0,57.0,440.0,14913.0,0.0,273.0,47.0,492.0,29.0,1808.0,,,63.0,181.0,4452.0,31.0
Pittsburgh,2009,Big East,250.0,8.0,14.0,6.0,9.0,13.0,1.0,129.0,8.0,0.0,1075.0,49.0,2848.0,338.0,219.0,15.0,23.0,67.0,656.0,14585.0,0.0,169.0,36.0,479.0,25.0,2344.0,,,74.0,172.0,5091.0,14.0
Pittsburgh,2010,Big East,239.0,8.0,18.0,11.0,9.0,13.0,1.0,126.0,11.0,0.0,1040.0,51.0,2790.0,360.0,230.0,13.0,16.0,87.0,712.0,16027.0,0.0,344.0,39.0,470.0,24.0,2154.0,,,74.0,175.0,4770.0,22.0
Pittsburgh,2011,Big East,259.0,5.0,12.0,8.0,14.0,13.0,0.0,116.0,14.0,1.0,1117.0,51.0,3148.0,426.0,263.0,8.0,12.0,68.0,511.0,13720.0,1.0,165.0,50.0,518.0,21.0,1824.0,,,65.0,193.0,4551.0,22.0
Pittsburgh,2012,Big East,258.0,8.0,15.0,7.0,7.0,13.0,0.0,158.0,3.0,0.0,939.0,41.0,3341.0,395.0,258.0,15.0,21.0,87.0,746.0,24084.0,1.0,226.0,23.0,489.0,19.0,1730.0,,,75.0,189.0,5071.0,10.0
Pittsburgh,2013,ACC,250.0,5.0,10.0,8.0,8.0,13.0,1.0,116.0,9.0,0.0,1077.0,50.0,3074.0,401.0,244.0,8.0,21.0,75.0,605.0,24018.0,1.0,169.0,17.0,452.0,20.0,1634.0,,,66.0,173.0,4708.0,17.0
Pittsburgh,2014,ACC,307.0,10.0,15.0,12.0,4.0,13.0,0.0,95.0,7.0,0.0,909.0,41.0,2417.0,308.0,188.0,10.0,17.0,83.0,695.0,26309.0,0.0,169.0,23.0,610.0,35.0,3243.0,,,79.0,170.0,5660.0,19.0
Pittsburgh,2015,ACC,256.0,11.0,13.0,7.0,6.0,13.0,1.0,135.0,9.0,2.0,1017.0,41.0,2478.0,343.0,212.0,10.0,21.0,65.0,530.0,24734.0,1.0,120.0,21.0,510.0,19.0,2430.0,,,79.0,181.0,4908.0,16.0
Pittsburgh,2016,ACC,265.0,7.0,13.0,9.0,10.0,13.0,3.0,182.0,9.0,3.0,1037.0,40.0,2882.0,324.0,189.0,9.0,28.0,74.0,647.0,24093.0,1.0,253.0,18.0,542.0,36.0,2926.0,43.0,90.0,79.0,175.0,5808.0,18.0
Pittsburgh,2017,ACC,236.0,13.0,20.0,8.0,7.0,12.0,0.0,81.0,8.0,0.0,562.0,30.0,2612.0,362.0,224.0,9.0,12.0,46.0,458.0,23373.0,2.0,329.0,23.0,460.0,21.0,1780.0,23.0,56.0,60.0,168.0,4392.0,16.0
Pittsburgh,2018,ACC,241.0,9.0,20.0,10.0,9.0,14.0,0.0,123.0,6.0,2.0,634.0,26.0,1985.0,315.0,182.0,8.0,12.0,101.0,940.0,28087.0,1.0,158.0,21.0,570.0,30.0,3209.0,28.0,77.0,67.0,184.0,5194.0,16.0
Pittsburgh,2019,ACC,268.0,8.0,17.0,12.0,8.0,13.0,1.0,132.0,10.0,0.0,287.0,18.0,3402.0,513.0,316.0,9.0,17.0,102.0,888.0,23926.0,1.0,199.0,36.0,441.0,11.0,1544.0,60.0,124.0,84.0,211.0,4946.0,22.0
Pittsburgh,2020,ACC,226.0,9.0,18.0,4.0,5.0,11.0,1.0,150.0,12.0,0.0,370.0,17.0,2857.0,426.0,246.0,14.0,14.0,86.0,753.0,20552.0,1.0,179.0,19.0,388.0,20.0,1343.0,45.0,110.0,63.0,173.0,4200.0,16.0
Pittsburgh,2021,ACC,362.0,17.0,25.0,7.0,10.0,14.0,4.0,265.0,8.0,1.0,445.0,19.0,4723.0,544.0,367.0,16.0,44.0,94.0,895.0,25980.0,0.0,278.0,30.0,525.0,26.0,2107.0,54.0,113.0,90.0,204.0,6830.0,15.0
Pittsburgh,2022,ACC,279.0,10.0,20.0,9.0,14.0,13.0,4.0,215.0,11.0,0.0,438.0,29.0,2889.0,393.0,223.0,14.0,13.0,96.0,828.0,25923.0,1.0,290.0,34.0,522.0,30.0,2380.0,47.0,83.0,70.0,179.0,5269.0,20.0
Pittsburgh,2023,ACC,195.0,10.0,20.0,9.0,6.0,12.0,1.0,141.0,12.0,1.0,488.0,26.0,2592.0,360.0,192.0,10.0,17.0,94.0,773.0,19883.0,0.0,108.0,23.0,356.0,10.0,1223.0,30.0,83.0,47.0,150.0,3815.0,21.0
Purdue,2007,Big Ten,314.0,11.0,18.0,13.0,14.0,13.0,1.0,138.0,13.0,,,,4165.0,594.0,369.0,14.0,30.0,77.0,628.0,14255.0,0.0,137.0,30.0,413.0,22.0,1674.0,,,81.0,202.0,5667.0,26.0
Purdue,2008,Big Ten,254.0,15.0,29.0,11.0,10.0,12.0,1.0,177.0,13.0,,,,3143.0,502.0,295.0,10.0,16.0,60.0,484.0,13198.0,1.0,81.0,27.0,392.0,19.0,1498.0,,,71.0,184.0,4493.0,24.0
Purdue,2009,Big Ten,236.0,6.0,17.0,15.0,12.0,12.0,0.0,89.0,14.0,1.0,1201.0,58.0,3189.0,449.0,272.0,12.0,23.0,64.0,495.0,13123.0,1.0,215.0,39.0,388.0,17.0,1633.0,,,75.0,177.0,4696.0,29.0
Purdue,2010,Big Ten,190.0,12.0,22.0,10.0,11.0,12.0,2.0,212.0,17.0,0.0,1087.0,56.0,1913.0,354.0,197.0,10.0,13.0,77.0,684.0,12646.0,0.0,137.0,36.0,442.0,12.0,1930.0,,,58.0,180.0,3739.0,27.0
Purdue,2011,Big Ten,267.0,4.0,9.0,9.0,9.0,13.0,1.0,142.0,11.0,1.0,1262.0,44.0,2682.0,391.0,233.0,12.0,17.0,96.0,782.0,14824.0,0.0,136.0,39.0,535.0,22.0,2361.0,,,79.0,196.0,4899.0,20.0
Purdue,2012,Big Ten,266.0,16.0,27.0,13.0,11.0,13.0,3.0,237.0,14.0,1.0,1376.0,60.0,3100.0,482.0,296.0,14.0,30.0,74.0,662.0,24427.0,0.0,63.0,18.0,475.0,16.0,2131.0,,,81.0,204.0,5231.0,27.0
Purdue,2013,Big Ten,178.0,12.0,25.0,9.0,7.0,12.0,0.0,59.0,13.0,2.0,1129.0,50.0,2590.0,426.0,235.0,13.0,15.0,61.0,508.0,19793.0,0.0,97.0,10.0,319.0,6.0,805.0,,,53.0,172.0,3395.0,22.0
Purdue,2014,Big Ten,206.0,12.0,31.0,8.0,9.0,12.0,1.0,223.0,16.0,0.0,959.0,50.0,2249.0,434.0,233.0,10.0,16.0,60.0,518.0,20806.0,0.0,237.0,16.0,402.0,17.0,1886.0,,,68.0,190.0,4135.0,24.0
Purdue,2015,Big Ten,237.0,24.0,44.0,10.0,9.0,12.0,0.0,137.0,16.0,0.0,849.0,43.0,2847.0,504.0,290.0,12.0,18.0,65.0,647.0,19936.0,0.0,73.0,10.0,417.0,22.0,1576.0,,,70.0,200.0,4423.0,26.0
Purdue,2016,Big Ten,254.0,15.0,33.0,8.0,4.0,12.0,1.0,272.0,25.0,0.0,836.0,42.0,3539.0,557.0,312.0,12.0,25.0,52.0,447.0,21113.0,0.0,91.0,12.0,361.0,12.0,1154.0,21.0,68.0,91.0,203.0,4693.0,33.0
Purdue,2017,Big Ten,281.0,13.0,23.0,6.0,7.0,13.0,2.0,316.0,11.0,0.0,514.0,30.0,3270.0,491.0,292.0,11.0,27.0,75.0,658.0,22593.0,0.0,62.0,20.0,447.0,12.0,1970.0,29.0,86.0,62.0,186.0,5240.0,17.0
Purdue,2018,Big Ten,284.0,10.0,19.0,6.0,3.0,13.0,1.0,61.0,13.0,0.0,737.0,40.0,3998.0,509.0,333.0,11.0,28.0,81.0,838.0,23107.0,0.0,80.0,14.0,398.0,20.0,1773.0,23.0,51.0,70.0,183.0,5771.0,19.0
Purdue,2019,Big Ten,247.0,8.0,16.0,8.0,7.0,12.0,1.0,135.0,15.0,0.0,521.0,36.0,3719.0,520.0,320.0,9.0,29.0,55.0,452.0,19870.0,0.0,67.0,12.0,342.0,9.0,999.0,34.0,102.0,73.0,181.0,4718.0,23.0
Purdue,2020,Big Ten,136.0,6.0,11.0,3.0,4.0,6.0,0.0,21.0,4.0,0.0,401.0,20.0,1854.0,261.0,176.0,3.0,15.0,42.0,360.0,9961.0,0.0,16.0,3.0,150.0,4.0,488.0,5.0,33.0,30.0,80.0,2342.0,7.0
Purdue,2021,Big Ten,311.0,8.0,15.0,7.0,4.0,13.0,1.0,107.0,12.0,0.0,223.0,22.0,4620.0,576.0,407.0,13.0,35.0,58.0,557.0,24922.0,0.0,123.0,21.0,392.0,7.0,1095.0,25.0,77.0,82.0,188.0,5715.0,19.0
Purdue,2022,Big Ten,322.0,18.0,33.0,6.0,9.0,14.0,3.0,289.0,17.0,0.0,484.0,28.0,3895.0,581.0,368.0,15.0,26.0,74.0,748.0,26767.0,0.0,164.0,23.0,467.0,17.0,1695.0,27.0,60.0,80.0,208.0,5590.0,23.0
Purdue,2023,Big Ten,245.0,11.0,28.0,8.0,8.0,12.0,0.0,79.0,10.0,1.0,509.0,22.0,2534.0,392.0,234.0,10.0,15.0,72.0,691.0,21909.0,0.0,159.0,20.0,462.0,20.0,2025.0,33.0,70.0,63.0,176.0,4559.0,18.0
Rice,2007,Conference USA,260.0,8.0,17.0,12.0,14.0,12.0,2.0,233.0,14.0,,,,3645.0,498.0,300.0,12.0,29.0,63.0,499.0,11785.0,0.0,113.0,25.0,344.0,18.0,1214.0,,,63.0,160.0,4630.0,26.0
Rice,2008,Conference USA,338.0,8.0,17.0,10.0,16.0,13.0,4.0,278.0,7.0,,,,4489.0,516.0,339.0,16.0,48.0,64.0,552.0,14634.0,0.0,155.0,35.0,449.0,21.0,1868.0,,,92.0,180.0,6122.0,17.0
Rice,2009,Conference USA,216.0,11.0,22.0,10.0,12.0,12.0,0.0,37.0,17.0,0.0,1653.0,77.0,2560.0,452.0,248.0,6.0,14.0,69.0,523.0,12899.0,0.0,210.0,25.0,407.0,14.0,1311.0,,,56.0,181.0,3655.0,27.0
Rice,2010,Conference USA,237.0,13.0,18.0,9.0,8.0,12.0,0.0,53.0,12.0,0.0,1723.0,78.0,2820.0,360.0,218.0,6.0,20.0,62.0,529.0,13625.0,0.0,208.0,28.0,494.0,24.0,1913.0,,,84.0,185.0,4504.0,21.0
Rice,2011,Conference USA,219.0,4.0,14.0,12.0,14.0,12.0,1.0,139.0,7.0,0.0,951.0,49.0,2519.0,384.0,222.0,13.0,15.0,56.0,446.0,14407.0,0.0,215.0,34.0,467.0,13.0,1811.0,,,70.0,192.0,4172.0,19.0
Rice,2012,Conference USA,306.0,12.0,17.0,17.0,16.0,13.0,2.0,159.0,5.0,1.0,876.0,38.0,2933.0,401.0,236.0,11.0,19.0,72.0,660.0,26749.0,1.0,82.0,20.0,625.0,26.0,2623.0,,,100.0,220.0,5556.0,22.0
Rice,2013,Conference USA,302.0,9.0,16.0,10.0,12.0,14.0,1.0,113.0,9.0,0.0,608.0,33.0,2495.0,347.0,177.0,14.0,20.0,74.0,624.0,27508.0,0.0,132.0,21.0,699.0,31.0,3183.0,,,85.0,216.0,5678.0,19.0
Rice,2014,Conference USA,252.0,5.0,15.0,4.0,11.0,13.0,1.0,152.0,8.0,0.0,667.0,35.0,3009.0,352.0,204.0,9.0,25.0,77.0,695.0,26013.0,0.0,99.0,13.0,571.0,22.0,2181.0,,,90.0,202.0,5190.0,12.0
Rice,2015,Conference USA,273.0,6.0,12.0,13.0,8.0,12.0,0.0,37.0,9.0,0.0,876.0,41.0,2691.0,373.0,212.0,2.0,20.0,84.0,752.0,24132.0,0.0,113.0,15.0,533.0,21.0,2131.0,,,94.0,191.0,4822.0,22.0
Rice,2016,Conference USA,261.0,11.0,17.0,8.0,7.0,12.0,1.0,23.0,10.0,0.0,648.0,34.0,2582.0,412.0,241.0,5.0,16.0,69.0,566.0,21904.0,0.0,47.0,18.0,483.0,23.0,2036.0,21.0,67.0,67.0,182.0,4618.0,18.0
Rice,2017,Conference USA,206.0,7.0,19.0,13.0,2.0,12.0,1.0,80.0,16.0,0.0,659.0,38.0,1738.0,246.0,122.0,3.0,6.0,53.0,460.0,21317.0,0.0,103.0,14.0,486.0,20.0,2244.0,28.0,72.0,57.0,147.0,3982.0,29.0
Rice,2018,Conference USA,210.0,18.0,30.0,6.0,11.0,13.0,0.0,87.0,15.0,0.0,910.0,38.0,2272.0,367.0,197.0,8.0,13.0,58.0,513.0,25466.0,0.0,30.0,6.0,490.0,15.0,1867.0,16.0,56.0,56.0,194.0,4139.0,21.0
Rice,2019,Conference USA,204.0,8.0,18.0,12.0,8.0,12.0,0.0,7.0,4.0,0.0,530.0,28.0,1992.0,320.0,180.0,6.0,13.0,45.0,345.0,22472.0,0.0,138.0,15.0,433.0,14.0,1538.0,20.0,97.0,66.0,175.0,3530.0,16.0
Rice,2020,Conference USA,107.0,6.0,11.0,6.0,3.0,5.0,1.0,77.0,2.0,0.0,261.0,13.0,1076.0,133.0,82.0,6.0,11.0,17.0,119.0,10599.0,0.0,67.0,8.0,214.0,1.0,601.0,7.0,22.0,28.0,75.0,1677.0,8.0
Rice,2021,Conference USA,234.0,16.0,29.0,7.0,7.0,12.0,0.0,55.0,15.0,0.0,660.0,31.0,2540.0,344.0,205.0,14.0,16.0,89.0,763.0,23952.0,0.0,102.0,11.0,476.0,19.0,1789.0,27.0,60.0,62.0,176.0,4329.0,22.0
