,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
425,262940087,Notre Dame,20,home,1,0,2,8,20,4-19,4-5,345,337,27-45,6.8,41,35,1.2,6-50,1,1,0,20:54,UCLA,17,away,1,0,25,0,5,2,5,12,5-14,0-1,243,243,16-32,6.8,26,28,0.9,8-55,2,1,1,15:46,5,0,3,,,,,,,0,0,1,,,
426,262940025,California,31,home,0,3,0,11,22,4-13,0-1,486,298,21-36,8.1,195,35,5.6,6-50,0,0,0,19:19,Washington,24,away,0,1,8,0,4,2,6,18,4-14,3-3,446,284,17-31,9.2,162,36,4.5,2-9,5,0,5,17:21,3,0,2,,,,,,,89,0,5,,,
427,262940009,Stanford,3,away,0,0,0,3,11,3-14,1-2,145,98,7-25,2.6,79,30,2.6,10-81,5,4,1,16:07,Arizona State,38,home,4,4,9,0,3,1,8,23,6-11,1-2,381,193,17-19,9.2,206,47,4.4,10-95,0,0,0,20:33,,,,0,0,1,,,,,,,,,
428,262940012,Oregon State,17,away,1,1,1,5,19,4-10,0-0,332,181,16-22,8.2,151,38,4.0,3-25,3,1,2,18:55,Arizona,10,home,1,0,72,1,4,0,,13,2-12,2-3,183,188,17-30,5.4,22,28,0.8,3-30,3,1,2,17:20,21,0,2,29,0,2,,,,25,0,2,,,
429,262940265,Washington State,34,home,2,2,2,4,20,7-13,0-0,372,195,20-23,7.8,193,41,4.7,4-35,4,3,1,20:04,Oregon,23,away,3,0,,,,2,5,25,7-13,1-3,471,375,28-47,7.8,104,31,3.4,8-45,4,2,2,16:36,6,0,1,0,0,1,,,,24,1,2,,,
430,262940183,Louisville,28,away,1,4,0,4,24,6-9,0-0,426,234,18-26,7.8,223,36,6.2,4-30,4,3,1,17:26,Syracuse,13,home,3,0,25,0,3,1,7,18,7-16,1-2,322,351,24-41,7.4,19,28,0.7,9-65,2,1,1,19:14,20,0,4,9,0,1,,,,35,0,1,,,
431,262940221,Rutgers,20,away,1,1,1,8,17,7-16,0-1,340,72,10-18,4.0,268,48,5.6,2-15,0,0,0,21:07,Pittsburgh,10,home,0,0,15,0,3,1,4,12,5-13,0-1,236,217,16-26,6.5,67,26,2.6,8-53,1,1,0,15:33,23,0,6,,,,,,,,,,,,
432,262930041,Connecticut,11,home,1,1,0,3,17,4-15,3-4,210,139,15-34,3.4,95,33,2.9,5-50,2,0,2,19:11,West Virginia,37,away,0,3,35,0,5,1,13,17,5-11,0-0,419,156,9-14,11.1,263,42,6.3,7-75,2,1,1,17:29,,,,9,0,2,,,,7,0,1,,,
433,262940158,Texas,22,away,3,0,2,10,21,7-18,0-0,348,239,25-40,5.5,128,34,3.8,5-42,2,2,0,20:53,Nebraska,20,home,2,0,1,0,2,3,2,15,4-13,0-0,340,331,16-29,10.4,38,24,1.6,7-67,4,3,1,15:12,0,0,5,,,,,,,6,0,1,,,
434,262940201,Oklahoma,24,home,1,2,1,6,17,9-18,1-2,271,105,17-26,4.0,166,49,3.4,5-35,1,1,0,22:31,Colorado,3,away,1,0,0,0,2,0,3,5,3-13,0-1,113,39,3-14,2.8,74,30,2.5,3-20,2,1,1,22:48,-1,0,3,,,,,,,0,0,1,,,
435,262940142,Missouri,41,home,2,0,4,11,24,9-14,0-0,433,266,24-31,8.5,171,37,4.6,7-54,3,3,0,18:39,Kansas State,21,away,3,2,20,0,1,0,3,19,6-13,0-2,325,80,5-20,3.2,262,47,5.6,5-45,4,2,2,16:49,2,0,1,,,,,,,19,0,2,,,
436,262940239,Baylor,36,home,0,0,5,6,24,8-14,0-0,460,421,33-55,7.2,66,15,4.4,4-36,3,1,2,17:33,Kansas,35,away,1,3,55,0,2,1,5,22,5-13,0-1,382,112,11-24,4.1,284,46,6.2,7-55,1,0,1,19:07,38,0,4,31,1,2,,,,11,0,1,,,
437,262940066,Texas Tech,42,away,0,0,6,1,24,2-7,0-0,0,359,30-39,9.4,108,20,5.4,14-128,2,2,0,29:06,Iowa State,26,home,2,2,7,0,2,1,1,18,3-15,1-2,0,107,14-34,4.3,75,36,2.1,4-35,2,0,2,30:54,-1,0,3,,,,41,0,3,33,0,2,97,0,4
438,262940197,Oklahoma State,33,home,1,2,3,3,21,6-13,2-2,359,133,10-22,6.0,226,37,6.1,3-16,1,0,1,15:18,Texas A&M,34,away,0,2,16,0,2,2,10,24,6-13,2-2,423,206,17-27,7.1,231,48,4.8,3-27,2,1,1,21:22,14,0,1,0,0,1,,,,0,0,1,,,
439,262920167,New Mexico,34,home,0,1,3,10,21,5-13,0-0,467,359,19-33,10.6,117,34,3.4,4-34,1,0,1,17:48,Utah,31,away,0,2,19,0,2,2,10,19,8-17,1-3,394,234,18-31,7.5,160,41,3.9,4-24,0,0,0,17:31,0,0,2,33,0,1,,,,,,,,,
440,262940252,UNLV,7,away,0,0,1,1,18,3-11,2-3,308,216,19-38,5.7,92,26,3.5,7-51,6,2,4,16:24,BYU,52,home,2,3,67,0,3,4,10,28,6-10,1-1,574,270,20-25,10.6,308,41,7.5,12-114,1,0,1,19:18,,,,10,0,4,,,,0,0,1,,,
441,262942751,Wyoming,24,home,1,1,2,6,15,2-13,1-1,318,171,10-22,6.9,166,39,4.3,7-59,0,0,0,17:06,Colorado State,0,away,0,0,7,0,5,0,0,12,5-18,0-1,259,235,23-45,4.8,42,22,1.9,7-40,3,1,2,19:34,37,0,4,,,,,,,14,0,2,,,
442,262940021,Air Force,12,away,0,1,0,6,23,9-16,2-2,344,62,4-7,6.7,297,65,4.6,6-55,2,1,1,21:31,San Diego State,19,home,1,0,4,0,1,1,7,15,5-10,0-0,284,133,12-19,7.0,151,30,5.0,5-36,0,0,0,15:11,24,0,3,0,0,1,,,,,,,,,
443,262942433,Louisiana Monroe,21,home,4,2,1,3,15,4-13,0-1,286,202,15-28,6.6,102,29,3.5,7-65,0,0,0,16:12,Middle Tennessee,35,away,0,3,15,0,4,2,5,24,6-11,0-0,449,238,19-24,9.8,215,46,4.7,5-33,5,4,1,20:28,0,0,1,,,,,,,0,0,1,,,
444,262942032,Arkansas State,29,home,1,3,1,5,23,11-15,0-0,466,197,11-19,9.8,279,51,5.5,3-15,0,0,0,20:19,North Texas,10,away,0,0,-1,0,2,1,4,13,3-10,0-1,263,125,11-16,6.4,160,31,5.2,6-35,2,1,1,15:32,-6,0,3,,,,,,,29,0,1,,,
445,262940120,NC State,20,away,1,2,0,2,17,6-13,0-0,299,169,15-26,5.6,154,38,4.1,9-80,3,1,2,20:03,Maryland,26,home,1,1,9,0,3,1,14,11,3-12,0-1,280,121,7-9,12.8,165,41,4.0,5-54,1,1,0,16:52,65,1,4,10,0,2,,,,,,,,,
446,262952132,Cincinnati,23,home,2,2,0,3,17,4-14,1-2,296,108,11-18,5.8,191,46,4.2,5-55,0,0,0,20:41,South Florida,6,away,0,0,18,0,3,1,,13,3-14,2-4,219,144,19-36,3.5,92,29,3.2,6-35,3,2,1,15:03,11,0,4,,,,,,,0,0,1,,,
447,262942116,Rice,40,away,1,3,2,10,21,5-13,1-1,420,179,16-29,5.9,250,35,7.1,1-15,0,0,0,16:34,UCF,29,home,0,0,50,0,2,3,11,24,5-14,2-3,482,342,27-42,7.8,155,35,4.4,5-53,2,1,1,19:00,22,0,1,,,,,,,37,0,1,,,
448,262940235,Tulsa,35,away,0,4,1,5,18,7-9,1-1,356,217,17-20,10.9,139,33,4.2,5-55,1,0,1,18:49,Memphis,14,home,0,1,,,,1,2,21,8-16,3-3,232,174,24-38,4.1,75,29,2.6,2-23,1,0,1,17:51,4,0,1,39,0,1,,,,13,0,1,,,
449,262940259,Virginia Tech,36,home,3,3,1,10,16,2-10,1-1,398,116,6-16,7.1,284,39,7.3,5-41,1,0,1,16:24,Southern Mississippi,6,away,0,0,5,0,2,0,6,11,4-16,0-1,216,182,13-24,5.6,82,37,2.2,7-45,3,3,0,20:16,17,0,3,1,0,1,,,,,,,,,
450,262940151,SMU,21,away,0,0,3,3,21,8-14,0-1,313,263,22-33,6.8,89,34,2.6,8-65,2,2,0,18:16,East Carolina,38,home,2,3,0,0,2,2,8,24,8-13,0-2,438,411,32-41,9.8,36,29,1.2,5-45,0,0,0,18:24,24,0,2,,,,,,,,,,,,
451,262940005,Marshall,31,away,0,3,1,7,21,8-11,0-0,473,170,9-12,13.0,317,46,6.9,5-31,2,0,2,19:35,UAB,24,home,0,2,,,,1,4,19,5-12,1-2,342,229,18-30,6.8,137,28,4.9,7-57,2,0,2,16:07,0,0,2,54,0,2,,,,0,0,2,,,
452,262940248,UTEP,17,away,0,2,0,5,13,5-13,1-2,236,229,19-30,6.9,30,23,1.3,5-35,1,0,1,15:52,Houston,34,home,0,2,0,0,1,2,10,24,10-16,2-3,412,208,20-30,6.9,204,42,4.9,4-30,1,0,1,20:48,,,,0,0,1,,,,19,0,1,,,
453,262940002,Auburn,38,home,2,2,3,8,19,11-15,0-1,432,212,16-19,11.2,220,41,5.4,4-35,1,1,0,18:19,Tulane,13,away,1,0,,,,1,7,18,10-18,0-0,389,283,20-39,7.3,106,27,3.9,6-45,3,2,1,18:21,0,0,2,,,,,,,57,0,1,,,
454,262942459,Northern Illinois,43,home,3,0,4,19,26,8-16,0-0,466,377,27-42,9.0,89,35,2.5,2-15,1,0,1,20:21,Temple,21,away,0,0,,,,3,1,12,2-10,2-3,316,359,20-29,11.1,-6,22,-0.3,4-25,4,3,1,15:27,4,0,2,0,0,1,,,,0,0,1,,,
455,262940349,Army,17,home,3,2,0,5,9,3-11,0-1,196,137,12-24,4.6,86,29,3.0,0-0,5,2,3,15:43,TCU,31,away,2,2,2,0,1,1,7,18,6-15,1-1,359,169,13-23,7.3,190,44,4.3,7-67,4,3,1,21:09,0,0,3,27,1,3,,,,8,0,1,,,
456,262940070,Boise State,42,away,0,4,2,6,17,6-12,0-0,353,162,10-23,6.3,208,37,5.6,5-50,1,0,1,17:12,Idaho,26,home,0,0,47,0,6,3,8,20,8-18,0-1,397,340,24-45,7.3,69,28,2.5,8-67,2,0,2,18:23,23,0,4,35,0,1,,,,19,0,2,,,
457,262942348,Utah State,35,away,2,2,2,5,18,7-14,0-0,373,262,12-28,8.9,124,36,3.4,3-27,2,0,2,14:21,Louisiana Tech,48,home,0,2,8,0,3,4,12,21,4-11,1-1,570,239,13-18,12.6,344,47,7.3,5-55,2,2,0,22:05,0,0,2,10,0,2,,,,,,,,,
458,262940061,Mississippi State,24,away,2,3,0,1,15,2-13,2-2,0,208,14-32,7.3,69,32,2.2,7-55,3,1,2,28:57,Georgia,27,home,1,2,49,0,4,2,0,16,5-10,1-1,0,269,20-32,8.4,105,28,3.8,9-63,5,2,3,31:00,37,0,1,55,0,2,65,0,3,67,0,3,93,0,5
459,262942633,Alabama,13,away,0,1,0,7,11,3-15,0-0,211,185,13-29,5.4,53,30,1.8,4-37,0,0,0,18:24,Tennessee,16,home,0,1,104,0,6,0,10,17,6-15,0-1,359,302,28-46,6.6,57,21,2.7,5-30,3,0,3,17:02,14,0,3,,,,,,,90,0,3,,,
460,262940238,Vanderbilt,13,home,4,1,0,7,16,1-12,4-5,253,142,11-25,4.8,133,36,3.7,7-41,4,2,2,17:46,South Carolina,31,away,2,2,0,0,1,2,7,18,8-11,0-0,327,139,11-18,7.4,194,39,5.0,8-65,5,4,1,18:54,,,,0,0,2,,,,0,0,1,,,
461,262940008,Arkansas,38,home,0,2,2,8,15,2-9,1-1,346,208,14-18,11.4,141,37,3.8,5-45,0,0,0,16:55,Ole Miss,3,away,0,0,28,0,1,0,3,14,6-17,0-4,245,165,13-36,4.0,102,31,3.3,5-29,0,0,0,19:45,0,0,2,,,,,,,,,,,,
462,262942440,San José State,7,away,1,0,1,1,13,4-12,0-1,239,83,10-22,3.5,162,27,6.0,8-47,3,2,1,12:32,Nevada,23,home,2,2,7,0,4,1,5,25,5-13,2-4,408,183,20-28,6.4,230,55,4.2,6-50,2,1,1,24:28,0,0,2,0,0,1,,,,37,0,1,,,
463,262940166,Hawai'i,49,away,3,1,5,5,26,4-9,3-5,508,354,23-34,10.4,155,33,4.7,8-67,1,1,0,17:47,New Mexico State,30,home,1,1,,,,3,6,28,3-12,2-3,448,339,32-46,7.2,118,30,3.9,4-40,4,3,1,17:51,3,0,1,,,,,,,0,0,1,,,
464,262940099,Fresno State,6,away,0,0,0,6,11,1-12,0-1,211,153,13-20,6.7,77,33,2.3,5-44,0,0,0,19:21,LSU,38,home,0,2,77,1,3,2,8,18,3-9,1-1,394,230,15-19,11.1,184,32,5.8,4-23,0,0,0,16:25,19,0,2,,,,,,,,,,,,
465,262942006,Akron,24,home,0,2,1,6,20,4-11,0-0,324,197,14-24,8.2,127,34,3.7,10-93,2,2,0,17:46,Miami (OH),13,away,2,0,4,0,4,1,7,21,2-17,3-5,320,299,21-47,5.6,57,30,1.9,8-64,0,0,0,18:19,15,0,4,,,,,,,,,,,,
466,262940195,Buffalo,7,away,1,1,0,1,10,3-11,0-1,171,153,15-27,4.9,39,23,1.7,13-102,0,0,0,17:16,Ohio,42,home,0,4,71,0,6,2,6,18,7-12,2-2,370,155,14-20,7.3,223,43,5.2,6-41,1,1,0,19:24,,,,,,,,,,,,,,,
467,262942199,Eastern Michigan,17,home,0,1,0,9,17,3-12,1-2,329,201,17-27,7.3,133,37,3.6,9-62,1,0,1,18:28,Toledo,13,away,0,1,0,0,2,1,1,19,5-14,1-3,318,147,18-31,4.6,175,37,4.7,8-77,0,0,0,17:40,4,0,4,45,0,1,,,,,,,,,
468,262942050,Ball State,27,home,2,0,3,9,23,7-14,1-2,369,417,28-38,9.5,9,29,0.3,7-55,3,0,3,17:22,Western Michigan,41,away,0,1,,,,3,11,20,5-11,1-2,457,291,20-24,12.1,166,38,4.4,12-85,2,2,0,18:21,16,0,2,29,1,3,,,,,,,,,
469,262922117,Bowling Green,14,away,2,1,1,2,15,6-17,2-2,317,194,16-30,6.2,130,42,3.1,6-50,1,0,1,22:33,Central Michigan,31,home,0,1,11,0,2,2,7,12,6-12,0-0,366,224,15-25,8.5,154,25,6.2,4-30,2,2,0,14:07,26,0,4,47,1,1,,,,,,,,,
470,262940052,Boston College,24,away,1,2,0,6,16,3-11,0-1,322,275,16-26,10.1,60,32,1.9,6-26,2,1,1,17:25,Florida State,19,home,1,1,17,0,4,1,5,19,9-17,0-1,354,335,32-48,6.8,28,21,1.3,5-35,3,1,2,18:33,19,0,2,38,0,1,,,,36,1,2,,,
471,262940228,Georgia Tech,7,away,1,0,1,1,12,4-15,1-2,205,124,12-25,4.7,88,37,2.4,7-65,1,0,1,19:39,Clemson,31,home,0,3,4,0,5,1,7,13,5-13,0-1,426,116,7-16,6.6,321,38,8.4,6-48,2,1,1,17:01,29,0,4,0,0,1,,,,0,0,1,,,
472,262940150,Duke,15,home,0,1,1,1,21,5-14,0-2,380,294,21-41,6.9,96,29,3.3,5-50,5,1,4,17:53,Miami,20,away,1,0,4,0,2,2,8,18,4-14,0-1,329,305,24-41,7.3,30,26,1.2,15-120,1,0,1,18:23,5,0,1,90,0,4,,,,17,0,1,,,
473,262920258,Virginia,23,home,2,2,0,11,20,4-13,0-0,370,209,18-26,6.8,194,38,5.1,8-69,0,0,0,19:53,North Carolina,0,away,0,0,19,0,3,0,,11,4-13,0-0,182,105,9-20,4.2,98,33,3.0,8-64,3,2,1,16:39,8,0,5,,,,,,,0,0,1,,,
474,262912226,Florida Atlantic,0,home,1,0,0,0,10,6-17,0-0,237,156,18-34,4.4,87,26,3.3,6-55,4,2,2,18:12,Louisiana,6,away,2,0,27,0,6,0,6,13,1-14,1-2,228,91,11-21,4.0,144,37,3.9,8-53,2,1,1,20:00,21,0,3,0,0,2,,,,10,0,1,,,
475,263012426,Notre Dame,38,away,2,2,3,8,25,4-11,3-5,471,303,18-25,11.8,176,37,4.8,4-35,0,0,0,18:39,Navy,14,home,0,2,,,,0,2,19,5-12,0-1,314,58,4-7,6.1,271,56,4.8,4-43,2,2,0,18:01,2,0,3,,,,,,,,,,,,
476,263010084,Indiana,46,home,1,1,5,8,26,7-15,0-0,446,280,15-26,10.0,185,51,3.6,4-45,3,2,1,22:10,Michigan State,21,away,2,1,-8,0,2,2,3,8,3-14,1-2,215,160,14-28,5.3,66,26,2.5,12-110,2,1,1,14:23,30,0,6,38,0,1,,,,0,0,1,,,
477,263010275,Wisconsin,30,home,1,1,2,12,16,4-15,2-2,316,224,15-26,8.3,99,41,2.4,1-10,3,2,1,18:48,Illinois,24,away,2,1,-15,0,2,,6,14,9-19,1-2,292,183,13-30,5.7,121,41,3.0,2-8,2,1,1,17:10,0,0,1,41,1,1,,,,0,0,1,,,
478,263012294,Northern Illinois,14,away,2,1,1,2,13,2-14,2-4,196,123,15-30,4.1,73,26,2.8,4-30,3,1,2,15:49,Iowa,24,home,1,1,19,0,3,2,6,21,3-12,2-2,405,279,19-30,8.5,149,43,3.5,6-64,3,2,1,20:51,0,0,1,0,0,2,,,,3,0,1,,,
479,263010130,Northwestern,3,away,2,0,0,3,10,3-16,0-1,191,231,20-42,4.9,-13,17,-0.8,5-55,6,3,3,16:23,Michigan,17,home,3,1,-5,0,2,1,5,16,4-15,2-2,318,116,10-20,5.8,202,46,4.4,6-47,2,2,0,20:17,9,0,2,18,0,3,,,,,,,,,
480,263010194,Minnesota,0,away,4,0,0,,10,4-14,1-3,182,149,15-28,4.8,47,26,1.8,4-20,3,0,3,16:39,Ohio State,44,home,0,5,17,0,3,1,8,29,7-10,1-1,484,224,17-25,8.7,266,46,5.8,3-40,4,4,0,20:01,,,,37,0,3,,,,,,,,,
481,263012509,Penn State,12,away,1,1,0,6,23,10-19,1-2,422,190,14-31,5.9,240,50,4.8,9-80,1,1,0,21:22,Purdue,0,home,1,0,13,0,3,0,0,15,7-15,0-2,246,202,22-39,4.7,62,24,2.6,1-5,3,1,2,15:18,9,0,2,,,,,,,20,0,2,,,
482,263010204,Oregon State,33,home,3,1,1,15,16,7-17,0-1,351,299,21-32,8.2,89,35,2.5,11-82,0,0,0,20:31,USC,31,away,0,1,0,0,1,3,5,23,3-10,1-2,492,419,24-39,10.4,86,27,3.2,6-42,4,3,1,16:09,70,1,3,,,,,,,52,0,1,,,
483,263010026,Washington State,37,away,1,2,3,7,25,4-15,3-4,515,419,28-38,10.7,110,36,3.1,10-83,2,0,2,22:19,UCLA,15,home,0,0,-3,0,2,1,9,16,2-12,0-2,326,252,17-37,6.8,74,24,3.1,6-70,3,1,2,14:21,15,0,1,-2,0,2,,,,18,0,2,,,
484,263010264,Arizona State,26,away,0,2,2,2,15,4-13,1-2,360,179,16-23,7.4,190,34,5.6,16-127,0,0,0,16:44,Washington,23,home,0,0,27,0,6,2,11,16,4-14,0-0,274,151,14-32,4.6,126,35,3.6,7-50,2,0,2,19:56,6,0,2,,,,,,,40,0,2,,,
485,263012483,Portland State,12,away,0,1,1,,13,4-13,0-0,204,60,9-22,4.2,111,32,3.5,8-80,4,1,3,18:14,Oregon,55,home,1,5,104,0,6,1,13,26,5-12,1-3,431,235,20-36,6.5,196,39,5.0,12-80,0,0,0,18:26,20,0,2,92,1,3,138,0,7,,,,,,
486,263012132,Cincinnati,17,home,0,1,1,5,16,5-13,0-2,352,213,13-18,11.4,147,42,3.5,4-36,2,0,2,18:24,Syracuse,3,away,0,0,7,0,2,0,3,12,6-17,0-2,180,157,13-29,4.1,61,31,2.0,5-41,0,0,0,17:40,21,0,5,0,0,2,,,,,,,,,
487,263020164,Connecticut,13,away,1,2,0,1,12,3-15,0-0,255,102,8-17,3.9,188,44,4.3,8-52,4,3,1,20:24,Rutgers,24,home,3,1,20,1,8,0,6,11,3-13,1-2,237,123,11-24,5.1,114,29,3.9,3-25,2,1,1,16:16,44,0,5,31,0,1,,,,0,0,1,,,
488,263010197,Oklahoma State,41,home,2,3,2,5,25,6-11,0-1,496,239,13-21,10.9,267,41,6.5,5-42,2,1,1,15:01,Nebraska,29,away,1,2,27,0,3,2,5,29,7-16,1-1,452,278,21-39,6.2,211,40,5.3,5-40,2,2,0,21:39,6,0,2,15,0,1,,,,,,,,,
489,263012305,Kansas,20,home,0,1,2,2,14,8-15,0-1,341,192,18-29,6.2,161,33,4.9,7-65,4,1,3,17:05,Colorado,15,away,1,0,5,0,2,0,9,18,3-15,0-1,256,96,9-27,3.1,173,43,4.0,5-56,2,0,2,19:05,16,0,2,14,0,3,,,,59,0,2,,,
490,263012306,Iowa State,10,away,0,1,0,4,21,7-17,2-2,384,310,23-41,6.8,104,35,3.0,2-15,3,2,1,19:45,Kansas State,31,home,2,2,2,0,3,1,7,15,7-13,0-0,317,168,14-20,8.1,156,32,4.9,4-38,1,0,1,16:55,-1,0,2,30,1,1,,,,-4,0,1,,,
491,263010142,Oklahoma,26,away,1,1,2,6,21,5-15,0-1,358,134,11-19,6.7,231,52,4.4,5-39,2,2,0,22:23,Missouri,10,home,2,1,16,0,3,0,4,20,10-19,0-1,360,305,23-46,6.2,76,27,2.8,8-75,4,1,3,14:17,12,0,2,,,,,,,5,0,3,,,
492,263012641,Texas Tech,31,home,3,0,3,7,27,5-14,1-3,506,539,42-61,8.5,-13,14,-0.9,12-115,2,1,1,17:26,Texas,35,away,1,1,10,0,3,4,5,29,5-9,1-1,483,262,21-31,8.3,227,44,5.2,5-40,4,3,1,19:14,4,0,1,28,0,1,,,,19,1,1,,,
493,263010239,Baylor,21,home,0,2,1,3,12,2-9,0-0,337,273,14-23,11.3,77,24,3.2,5-41,1,0,1,14:28,Texas A&M,31,away,0,2,30,0,3,2,5,23,8-14,0-0,507,227,12-21,10.2,292,48,6.1,4-23,0,0,0,22:12,32,0,2,0,0,1,,,,,,,,,
494,263010254,UNLV,23,away,2,0,2,9,17,5-14,2-2,297,244,25-35,6.6,65,29,2.2,7-58,3,1,2,19:18,Utah,45,home,1,1,77,0,3,4,9,19,6-11,0-1,400,299,20-24,12.1,110,34,3.2,5-60,2,2,0,17:22,4,0,1,27,1,2,,,,,,,,,
495,263012005,Air Force,14,home,0,2,0,2,16,8-14,1-2,229,50,4-10,3.9,190,49,3.9,1-10,2,1,1,17:35,BYU,33,away,1,1,26,0,2,3,9,22,9-12,0-0,411,258,23-31,8.3,153,34,4.5,8-50,0,0,0,18:44,,,,0,0,1,,,,,,,,,
496,263010036,New Mexico,20,away,0,1,1,8,15,5-13,0-0,274,206,15-25,7.8,79,31,2.5,6-57,1,1,0,17:16,Colorado State,19,home,1,0,35,0,5,2,7,17,9-18,1-1,291,275,25-40,6.3,37,26,1.4,4-40,1,0,1,19:10,21,0,4,,,,,,,15,0,1,,,
497,263012628,TCU,26,home,1,3,0,8,20,5-11,0-0,432,253,11-18,13.6,188,41,4.6,3-25,3,1,2,17:44,Wyoming,3,away,1,0,2,0,2,0,3,11,2-13,1-1,165,176,15-28,4.9,28,26,1.1,4-30,2,1,1,18:56,15,0,3,36,0,2,,,,14,0,1,,,
498,263010021,Cal Poly,16,away,1,0,1,10,15,0-0,0-0,284,74,4-13,6.2,204,51,4.0,3-25,1,1,0,19:14,San Diego State,14,home,1,0,2,0,3,2,2,15,3-12,0-0,306,181,10-15,10.5,149,41,3.6,5-40,1,1,0,17:26,26,0,2,,,,55,0,2,,,,,,
499,263010309,Louisiana,20,home,0,0,1,8,17,4-9,0-1,336,196,12-24,7.6,154,30,5.1,4-29,6,2,4,15:28,Middle Tennessee,34,away,2,2,18,0,2,1,10,17,6-15,1-1,345,251,19-27,9.0,101,37,2.7,5-40,1,0,1,21:12,1,0,1,30,1,4,,,,79,1,1,,,
500,263012653,Troy,14,home,0,0,1,2,11,5-15,1-1,243,110,13-22,4.6,142,39,3.6,5-35,2,1,1,17:29,North Texas,6,away,1,0,3,0,5,0,6,12,0-13,1-2,230,165,11-25,5.9,83,35,2.4,8-65,0,0,0,19:11,17,0,5,19,0,1,,,,,,,,,
501,263010120,Florida State,24,away,0,1,2,6,24,5-14,0-1,458,295,22-36,7.9,172,34,5.1,13-100,1,1,0,19:40,Maryland,27,home,1,0,85,0,3,3,9,15,3-10,0-0,223,148,12-20,6.6,92,32,2.9,10-75,0,0,0,17:00,11,0,1,,,,,,,,,,,,
502,263010248,Houston,51,home,2,4,3,9,22,7-13,1-1,516,318,22-34,9.0,211,33,6.4,5-50,1,0,1,16:39,UCF,31,away,0,3,55,0,4,1,7,24,9-15,0-1,530,282,18-31,9.1,248,47,5.3,8-70,4,2,2,20:01,0,0,3,33,0,1,,,,53,0,2,,,
503,263010276,Marshall,41,home,1,2,3,5,16,8-14,2-2,408,281,15-24,11.6,130,31,4.2,5-39,2,2,0,16:00,Memphis,27,away,2,1,0,0,1,2,9,23,7-16,2-4,469,334,26-42,7.7,147,37,4.0,7-53,4,1,3,19:21,9,0,1,,,,,,,85,1,3,,,
504,263012572,East Carolina,20,away,0,1,0,8,20,5-18,2-2,299,215,20-33,6.0,102,41,2.5,4-20,2,0,2,19:27,Southern Mississippi,17,home,0,0,115,0,5,1,5,9,1-11,0-0,180,84,13-20,4.0,101,28,3.6,4-36,1,0,1,16:28,-1,0,5,87,1,2,,,,0,0,1,,,
505,263000202,UTEP,20,away,1,1,1,8,12,3-13,1-3,293,258,21-37,6.8,40,18,2.2,6-62,1,0,1,13:21,Tulsa,30,home,0,1,4,0,3,1,12,18,8-16,0-1,330,193,16-23,7.7,154,46,3.3,5-59,2,1,1,22:14,,,,25,1,1,,,,0,0,1,,,
506,263012655,Army,28,away,1,0,3,8,16,3-10,0-1,267,202,16-24,8.1,73,23,3.2,1-5,2,0,2,14:57,Tulane,42,home,0,3,14,0,3,3,6,35,7-12,0-0,586,409,33-46,8.9,177,40,4.4,7-55,1,1,0,21:33,10,0,1,11,0,2,,,,,,,,,
507,263010218,Bowling Green,14,away,0,2,0,2,27,4-14,2-5,407,175,19-36,4.4,249,46,5.4,7-80,3,1,2,21:17,Temple,28,home,1,1,4,0,1,2,4,12,2-8,0-0,256,198,10-13,12.5,94,28,3.4,9-81,2,0,2,15:05,10,0,3,16,0,2,,,,11,0,2,,,
508,263010023,San José State,44,home,0,4,2,8,24,10-16,1-1,644,174,11-17,9.9,476,58,8.2,4-27,0,0,0,21:18,Louisiana Tech,10,away,0,1,31,0,3,0,4,11,2-12,0-2,222,197,16-34,5.3,41,22,1.9,4-20,0,0,0,15:22,23,0,5,,,,,,,,,,,,
509,263010057,Florida,21,away,3,1,1,1,15,4-14,0-1,0,159,14-28,5.8,157,35,4.5,10-75,2,1,1,33:37,Georgia,14,home,1,2,4,0,2,0,0,14,3-13,1-1,0,136,13-33,4.8,61,25,2.4,6-55,5,3,2,26:23,44,0,5,0,0,1,58,0,3,0,0,2,30,0,2
