,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
552,253160197,Oklahoma State,24,home,2,2,46,0,2,1,6,5,0,1,19,8-17,0-0,397,104,11-23,4.1,303,52,5.8,0-0,3,2,1,21:03,Texas Tech,17,away,2,0,34,0,4,1,5,19,0,1,19,0-10,0-2,338,327,29-42,7.3,30,19,1.6,0-0,3,2,1,15:38,,,,,,
553,253160201,Oklahoma,36,home,0,4,5,0,2,1,4,0,0,1,27,7-14,0-1,509,315,20-29,10.3,211,48,4.4,0-0,3,2,1,18:40,Texas A&M,30,away,2,1,,,,2,12,0,0,1,24,5-15,0-0,450,184,12-35,4.5,292,44,6.6,0-0,1,0,1,17:15,,,,,,
554,253160254,New Mexico,31,away,4,2,19,0,4,1,1,44,1,2,16,4-17,1-2,285,239,16-30,6.6,88,44,2.0,0-0,2,0,2,21:20,Utah,27,home,0,0,16,0,5,4,3,12,0,2,19,4-15,0-2,441,443,18-41,9.3,60,32,1.9,0-0,6,4,2,15:26,,,,,,
555,253162751,Wyoming,21,home,0,2,46,0,1,1,3,,,,21,7-9,0-1,407,242,20-25,9.6,166,33,5.0,0-0,5,3,2,13:30,BYU,35,away,3,3,14,0,1,2,5,8,0,2,25,10-16,0-0,446,186,20-29,6.2,267,50,5.3,0-0,0,0,0,23:10,,,,,,
556,253160036,San Diego State,30,away,0,1,0,0,1,,12,-2,0,3,18,4-14,0-0,375,179,14-24,7.5,196,42,4.7,0-0,1,1,0,18:57,Colorado State,10,home,1,1,27,0,2,0,4,,,,20,5-16,0-2,352,169,19-37,4.5,187,37,5.1,0-0,3,0,3,18:34,,,,,,
557,253162628,TCU,51,home,1,4,13,0,3,2,15,22,0,1,29,7-18,3-6,587,301,21-35,8.6,286,60,4.8,0-0,1,0,1,22:35,UNLV,3,away,0,0,,,,0,3,14,0,1,6,2-16,0-1,157,180,12-31,4.9,5,25,0.2,0-0,2,1,1,13:36,,,,,,
558,253162393,Louisiana Monroe,34,away,0,2,7,0,2,2,10,6,0,1,27,11-19,1-2,459,232,28-44,5.2,232,41,5.7,0-0,1,1,0,22:16,Middle Tennessee,31,home,1,3,25,0,1,1,7,,,,20,5-12,0-1,398,294,20-33,8.2,126,36,3.5,0-0,1,0,1,14:23,,,,,,
559,253162226,Florida Atlantic,26,home,0,2,,,,1,8,36,0,1,22,4-13,1-1,378,160,13-22,6.9,227,48,4.7,0-0,0,0,0,19:19,North Texas,23,away,0,1,16,1,5,1,5,,,,17,6-18,2-3,348,187,15-35,5.3,161,38,4.2,0-0,1,0,1,17:21,,,,,,
560,253160153,North Carolina,30,home,0,1,11,0,3,1,12,62,1,2,18,3-13,1-1,424,335,25-40,8.4,89,28,3.2,0-0,1,1,0,16:47,Maryland,33,away,1,1,18,0,4,3,9,,,,24,6-18,0-1,524,395,19-31,12.1,150,49,3.1,0-0,2,0,2,12:46,,,,,,
561,253160005,UAB,21,home,1,2,7,0,2,1,3,,,,19,7-16,0-1,430,259,20-39,6.2,190,30,6.3,0-0,5,3,2,17:10,UCF,27,away,3,2,23,0,2,0,,46,0,2,19,3-13,1-1,358,186,15-24,7.6,175,44,4.0,0-0,1,1,0,19:10,,,,,,
562,253162633,Tennessee,20,home,1,0,45,0,5,2,8,,,,20,5-14,1-1,341,227,15-27,8.0,126,37,3.4,0-0,1,0,1,16:55,Memphis,16,away,0,1,6,0,5,0,10,37,0,1,17,3-14,0-1,293,134,13-30,4.3,165,38,4.3,0-0,1,1,0,19:31,,,,,,
563,253160248,Houston,27,home,1,1,23,0,2,2,9,1,0,1,25,6-15,2-3,470,328,24-36,8.8,155,47,3.3,0-0,3,3,0,17:31,Southern Mississippi,24,away,3,1,28,0,1,2,6,,,,17,5-18,2-3,319,304,23-45,6.6,24,26,0.9,0-0,2,1,1,13:05,,,,,,
564,253120276,Marshall,24,home,1,1,37,0,3,2,6,17,0,1,23,7-16,0-0,409,231,18-35,6.2,191,41,4.7,0-0,1,0,1,17:22,Southern Mississippi,27,away,0,2,8,0,3,1,9,2,0,1,19,4-13,0-0,383,224,17-28,8.0,159,40,4.0,0-0,2,1,1,18:38,,,,,,
565,253160202,Tulsa,45,home,1,4,34,0,5,2,9,0,0,1,26,4-11,0-0,495,268,21-31,8.3,238,35,6.8,0-0,0,0,0,18:51,East Carolina,13,away,0,0,2,0,2,1,7,,,,16,4-15,0-1,349,245,21-34,6.7,120,32,3.8,0-0,2,1,1,17:13,,,,,,
566,253160242,Rice,42,home,1,5,11,0,2,1,6,29,0,1,22,5-13,2-3,506,114,5-13,8.8,392,59,6.6,0-0,2,1,1,16:35,Tulane,34,away,1,1,8,0,1,3,10,5,0,1,22,6-14,1-3,452,298,22-38,7.8,154,38,4.1,0-0,2,1,1,19:06,,,,,,
567,253160070,Louisiana Tech,41,away,1,2,18,0,3,3,11,16,0,3,19,7-15,0-0,499,284,18-32,8.9,215,40,5.4,0-0,3,2,1,17:13,Idaho,38,home,2,0,26,0,2,2,16,27,0,1,24,7-17,1-1,424,350,27-51,6.7,81,27,3.0,0-0,4,1,3,18:42,,,,,,
568,253140278,Fresno State,27,home,1,1,21,0,3,2,9,11,0,2,24,7-16,1-4,513,314,22-37,8.3,206,46,4.5,0-0,1,0,1,24:23,Boise State,7,away,0,1,8,0,1,0,1,0,0,1,13,4-12,0-2,294,215,15-32,5.9,104,22,4.7,0-0,3,1,2,11:36,,,,,,
569,253160061,Auburn,31,away,2,3,0,0,4,0,7,,,,23,6-15,1-1,506,299,16-28,10.0,227,46,4.9,0-0,2,1,1,20:10,Georgia,30,home,1,1,16,0,5,2,12,5,0,1,22,5-14,0-0,446,316,20-36,8.4,142,31,4.6,0-0,2,2,0,20:20,,,,,,
570,253162579,South Carolina,30,home,0,4,0,0,2,0,6,48,0,1,16,3-10,1-1,246,139,7-17,7.4,120,36,3.3,0-0,0,0,0,15:50,Florida,22,away,0,0,2,0,1,2,8,,,,21,4-13,2-2,359,244,18-31,6.8,149,37,4.0,0-0,1,0,1,20:51,,,,,,
571,253160238,Vanderbilt,43,home,1,1,18,0,1,5,7,0,0,1,30,4-16,3-6,514,404,39-67,5.9,119,27,4.4,0-0,3,3,0,19:26,Kentucky,48,away,3,5,88,0,2,0,12,,,,16,7-16,0-0,365,160,12-20,7.8,210,43,4.9,0-0,2,1,1,17:13,,,,,,
572,253160333,LSU,16,away,0,1,1,0,6,1,4,,,,16,5-15,0-1,275,254,16-30,7.6,46,33,1.4,0-0,0,0,0,17:18,Alabama,13,home,0,0,0,0,5,1,7,,,,20,5-17,0-1,284,231,19-40,4.7,97,32,3.0,0-0,0,0,0,19:22,,,,,,
573,253160145,Arkansas,28,away,0,0,34,0,3,3,4,42,1,2,17,9-15,0-0,264,196,17-24,7.3,89,40,2.2,0-0,2,2,0,16:31,Ole Miss,17,home,2,1,0,0,5,1,5,,,,14,8-20,1-1,326,353,21-40,7.9,10,34,0.3,0-0,2,0,2,19:39,,,,,,
574,253160166,New Mexico State,24,home,2,0,0,0,2,3,6,17,0,1,21,5-14,2-2,398,382,33-47,7.6,41,19,2.2,0-0,4,4,0,13:05,Nevada,48,away,4,2,51,0,5,3,12,,,,31,9-15,0-0,560,271,22-34,8.0,289,50,5.8,0-0,3,2,1,23:01,,,,,,
575,253160062,Hawai'i,50,home,2,3,5,0,1,3,12,,,,25,3-11,0-0,579,476,30-45,10.3,115,24,4.8,0-0,2,0,2,16:35,Utah State,23,away,0,2,32,0,4,1,5,9,0,2,15,3-15,0-1,371,229,17-24,9.1,153,44,3.5,0-0,2,2,0,20:04,,,,,,
576,253162309,Buffalo,10,away,2,1,4,0,2,0,4,10,0,2,11,6-18,1-2,204,112,16-23,4.2,107,39,2.7,0-0,0,0,0,21:17,Kent State,6,home,0,0,62,0,4,0,6,,,,15,6-14,0-1,138,229,23-40,4.4,-37,20,-1.9,0-0,4,2,2,14:53,,,,,,
577,253162711,Central Michigan,24,away,1,2,41,0,5,1,6,,,,35,13-24,1-2,575,475,46-71,6.5,115,39,2.9,0-0,4,1,3,21:13,Western Michigan,31,home,1,0,7,0,3,4,7,54,0,3,15,4-14,0-0,365,255,16-29,8.2,126,35,3.6,0-0,1,1,0,14:14,,,,,,
578,253162199,Eastern Michigan,25,home,2,1,13,0,4,1,13,,,,26,6-17,0-0,493,346,25-36,9.1,167,49,3.4,0-0,1,0,1,24:13,Ball State,26,away,0,0,,,,3,2,30,1,1,15,2-13,1-1,237,223,17-33,6.2,33,22,1.5,0-0,2,2,0,12:34,,,,,,
579,253160228,Clemson,35,home,0,2,24,0,5,3,5,11,0,1,18,6-16,0-1,354,296,21-33,8.2,85,41,2.1,0-0,1,0,1,20:19,Florida State,14,away,0,0,53,1,5,0,6,0,0,1,11,5-19,0-1,226,164,13-34,3.6,102,32,3.2,0-0,2,0,2,16:13,,,,,,
580,253160103,NC State,10,away,2,0,4,0,5,1,4,,,,16,3-16,2-3,306,253,13-30,8.2,59,40,1.5,0-0,1,0,1,18:00,Boston College,30,home,0,3,48,0,6,1,6,31,0,1,12,2-12,0-0,335,193,8-16,11.6,150,42,3.6,0-0,2,2,0,00:00,,,,,,
581,253160154,Miami,47,away,3,2,4,0,3,5,5,36,0,3,20,4-13,1-2,515,326,18-31,10.4,194,37,5.2,0-0,2,1,1,16:12,Wake Forest,17,home,1,1,1,0,4,1,5,3,0,1,19,7-17,1-2,369,266,15-31,7.6,133,48,2.8,0-0,6,3,3,19:31,,,,,,
582,253160258,Virginia,27,home,0,2,9,0,3,1,9,0,0,1,24,8-16,1-1,366,216,21-29,7.1,161,45,3.6,0-0,1,0,1,20:11,Georgia Tech,17,away,0,1,26,0,3,1,5,0,0,1,21,5-12,0-0,343,207,20-39,5.3,136,27,5.0,0-0,1,0,1,16:29,,,,,,
583,253160349,UMass,27,away,2,1,32,0,3,0,9,0,0,1,11,0-0,0-0,275,213,21-34,6.3,62,23,2.7,15-106,3,0,3,15:02,Army,34,home,0,2,9,0,1,2,6,60,0,3,15,8-17,0-1,344,233,22-27,8.3,120,40,3.0,0-0,3,2,1,21:38,69,0,5,,,
584,253162638,Texas Southern,0,away,0,0,,,,,,,,,10,0-0,0-0,146,18,7-16,2.6,105,39,2.7,6-40,0,0,0,19:33,UTEP,45,home,0,2,129,0,8,4,9,,,,24,1-9,2-4,468,307,21-29,10.6,162,36,4.5,0-0,0,0,0,17:07,,,,,,
585,253160309,Florida International,7,away,1,0,0,0,1,1,1,,,,14,4-11,0-4,226,172,18-34,4.8,64,20,3.2,0-0,0,0,0,13:18,Louisiana,28,home,0,4,0,0,1,0,4,,,,30,4-10,2-2,413,105,11-13,8.1,308,65,4.7,0-0,1,1,0,23:30,,,,,,
586,253162032,Troy,3,away,0,0,50,0,3,0,3,,,,13,2-14,0-0,167,124,12-23,4.3,69,32,2.2,0-0,1,0,1,17:18,Arkansas State,9,home,0,0,60,0,7,0,9,4,0,1,13,7-18,0-0,244,118,9-20,5.8,127,44,2.9,0-0,0,0,0,19:01,,,,,,
587,253232426,Temple,17,away,1,1,,,,1,5,,,,27,5-14,2-2,381,270,24-39,6.3,136,34,4.0,0-0,2,2,0,17:24,Navy,38,home,2,4,0,0,2,0,8,,,,27,6-14,3-3,495,126,4-11,10.9,375,63,6.0,0-0,1,1,0,19:17,,,,,,
588,253230127,Penn State,31,away,0,2,19,1,2,1,7,17,0,4,16,4-13,0-0,293,105,10-20,5.3,188,39,4.8,0-0,1,1,0,16:12,Michigan State,22,home,1,2,15,0,3,1,2,,,,23,8-15,0-1,401,254,23-36,6.5,168,42,4.0,0-0,4,0,4,20:31,,,,,,
589,253230356,Northwestern,38,away,0,3,15,0,1,2,8,16,0,1,36,9-15,2-3,596,258,25-31,7.7,356,61,5.8,0-0,0,0,0,19:45,Illinois,21,home,0,1,,,,2,3,,,,24,10-17,2-3,440,249,20-35,6.9,199,43,4.6,0-0,1,0,1,17:00,,,,,,
590,253232294,Minnesota,28,away,0,2,0,0,1,1,4,60,1,1,24,6-15,0-2,444,315,26-46,6.8,129,34,3.8,0-0,2,0,2,18:24,Iowa,52,home,0,2,16,0,1,5,10,16,0,2,28,7-13,0-1,613,377,20-34,11.1,236,40,5.9,0-0,1,0,1,18:30,,,,,,
591,253230130,Ohio State,25,away,0,2,-32,0,3,1,7,,,,25,6-12,0-0,418,311,27-37,8.1,118,35,3.4,0-0,3,3,0,19:00,Michigan,21,home,3,1,,,,1,7,,,,17,5-13,1-2,255,229,25-37,6.0,32,24,1.3,0-0,0,0,0,17:02,,,,,,
592,253230084,Indiana,14,home,0,2,-6,0,3,0,2,12,0,1,20,4-11,0-1,314,212,12-27,6.3,145,39,3.7,0-0,5,2,3,13:51,Purdue,41,away,2,5,29,0,4,0,11,0,0,3,22,8-17,0-0,423,126,14-27,4.6,299,51,5.9,0-0,1,0,1,22:27,,,,,,
593,253230030,Fresno State,42,away,1,2,80,0,4,3,6,,,,26,4-14,3-3,427,324,27-45,7.0,110,32,3.4,0-0,6,2,4,09:00,USC,50,home,2,5,16,0,2,1,14,84,0,4,25,6-13,0-0,508,209,22-33,6.1,308,36,8.6,0-0,1,1,0,09:00,,,,,,
594,253230264,Washington State,26,away,1,1,10,0,5,2,8,,,,27,8-17,1-1,507,309,21-35,8.1,224,47,4.8,0-0,1,1,0,22:31,Washington,22,home,1,1,-2,0,2,2,2,,,,12,5-15,1-2,327,230,14-28,8.1,99,28,3.5,0-0,1,1,0,14:09,,,,,,
595,253230024,California,27,away,2,2,9,0,6,2,3,,,,19,4-12,0-0,365,152,11-19,7.3,226,43,5.3,0-0,1,0,1,17:07,Stanford,3,home,0,0,8,0,3,0,3,2,0,1,18,6-17,0-1,244,298,24-37,6.2,16,37,0.4,0-0,2,2,0,19:33,,,,,,
596,253232483,Oregon,56,home,2,3,0,0,1,3,8,69,1,4,25,6-11,0-1,402,273,18-30,8.7,140,36,3.9,0-0,0,0,0,14:00,Oregon State,14,away,0,1,4,0,4,1,2,,,,18,10-21,0-4,297,202,23-44,4.0,119,41,2.9,0-0,6,2,4,22:25,,,,,,
597,253230087,Notre Dame,34,home,0,1,22,0,4,2,10,16,1,1,20,6-17,2-3,420,292,22-38,7.5,134,36,3.7,0-0,0,0,0,19:34,Syracuse,10,away,0,0,15,0,3,1,4,,,,11,3-15,2-3,221,99,9-22,3.5,143,38,3.8,0-0,1,0,1,17:07,,,,,,
598,253232306,Missouri,28,away,1,1,2,0,4,3,4,32,0,1,19,7-17,0-2,446,277,23-39,6.9,178,40,4.4,0-0,2,1,1,16:12,Kansas State,36,home,1,2,90,1,5,1,4,45,1,1,19,2-16,2-2,342,130,12-24,4.9,224,47,4.8,0-0,2,1,1,20:30,,,,,,
599,253232641,Oklahoma,21,away,0,2,10,0,2,1,3,9,0,2,21,5-15,3-5,280,118,12-26,4.5,162,45,3.6,0-0,0,0,0,19:34,Texas Tech,23,home,0,1,25,0,3,2,5,,,,23,3-11,2-2,376,260,24-37,6.3,144,31,4.6,0-0,2,0,2,17:06,,,,,,
600,253230239,Baylor,44,home,4,3,48,0,3,1,14,46,1,4,15,5-19,0-1,318,307,22-35,7.8,46,40,1.1,0-0,1,1,0,19:31,Oklahoma State,34,away,1,1,18,0,4,4,4,,,,27,7-13,1-1,473,401,29-50,7.7,90,31,2.9,0-0,8,4,4,16:14,,,,,,
601,253230252,BYU,34,home,0,2,21,0,5,2,10,,,,20,7-17,0-2,485,318,27-48,6.4,176,31,5.7,0-0,1,1,0,16:54,Utah,41,away,1,1,14,0,3,4,11,,,,24,7-16,0-0,491,257,17-35,6.9,251,44,5.7,0-0,0,0,0,19:21,,,,,,
602,253232439,UNLV,27,home,2,2,18,0,2,1,9,,,,21,7-16,0-1,357,186,16-28,6.0,190,41,4.6,0-0,1,0,1,13:16,Colorado State,31,away,0,3,85,1,4,0,7,1,0,1,20,7-14,1-2,329,212,17-27,7.2,135,41,3.3,0-0,2,2,0,11:28,,,,,,
603,253230021,San Diego State,34,home,0,2,13,0,5,0,10,49,1,3,22,4-12,1-2,425,211,17-29,7.3,214,42,5.1,0-0,3,1,2,17:45,Wyoming,21,away,1,3,0,0,1,0,3,25,0,2,20,8-19,0-3,397,370,37-55,6.3,51,28,1.8,0-0,3,0,3,18:56,,,,,,
604,253230167,Air Force,42,away,0,4,28,0,3,1,10,10,0,2,21,5-15,1-1,464,197,11-15,12.4,278,59,4.7,0-0,0,0,0,19:17,New Mexico,24,home,0,2,4,0,3,1,4,,,,24,3-14,1-4,389,174,16-29,5.6,227,46,4.9,0-0,2,0,2,17:23,,,,,,
605,253230152,NC State,24,home,0,1,21,0,3,1,6,50,1,1,8,1-7,0-0,238,91,6-11,7.7,153,31,4.9,0-0,1,0,1,13:07,Middle Tennessee,3,away,0,0,57,0,3,0,3,0,0,1,18,10-22,0-2,278,247,23-37,6.2,50,39,1.3,0-0,1,0,1,23:33,,,,,,
606,253230249,Louisiana Monroe,24,away,1,1,4,0,4,2,6,7,0,2,19,9-20,0-0,399,218,16-33,6.6,181,46,3.9,0-0,3,2,1,19:30,North Texas,19,home,2,1,25,0,3,1,7,8,0,1,18,4-15,1-2,363,257,19-38,6.4,121,35,3.5,0-0,3,1,2,16:17,,,,,,
607,253230120,Boston College,31,away,1,2,24,0,6,0,7,1,1,3,18,3-12,0-2,451,241,16-24,9.6,221,44,5.0,0-0,4,3,1,16:51,Maryland,16,home,3,1,6,0,1,1,4,1,0,1,24,7-18,0-1,363,259,25-46,5.0,133,39,3.4,0-0,4,1,3,19:49,,,,,,
608,253230058,Cincinnati,16,away,0,0,4,0,3,2,4,,,,17,1-11,1-2,362,295,20-31,8.8,89,30,3.0,0-0,2,1,1,11:28,South Florida,31,home,1,3,78,0,5,0,,26,1,1,19,8-19,1-2,345,184,12-21,7.4,190,52,3.7,0-0,0,0,0,00:00,,,,,,
609,253230242,Rice,28,home,0,1,11,0,3,3,4,0,0,1,22,4-13,3-4,451,214,8-16,13.4,237,49,4.8,0-0,2,0,2,17:24,UCF,31,away,0,1,82,1,3,2,,61,0,2,23,6-14,3-3,354,215,19-29,7.1,149,40,3.7,0-0,1,0,1,18:41,,,,,,
610,253232572,Southern Mississippi,22,home,1,1,15,0,5,2,4,0,0,1,17,6-15,2-3,391,297,22-40,7.4,94,26,3.6,0-0,2,0,2,15:29,Memphis,24,away,0,2,0,0,1,1,6,38,0,2,25,5-13,0-1,420,157,12-19,8.3,263,61,4.3,0-0,2,1,1,20:36,,,,,,
611,253230276,Marshall,29,home,2,2,42,0,3,2,5,60,0,1,22,9-14,0-1,390,193,26-35,5.5,199,34,5.9,0-0,2,1,1,18:24,East Carolina,34,away,1,4,18,0,2,0,10,0,0,1,25,4-9,0-0,464,240,17-25,8.8,245,45,5.4,0-0,3,2,1,18:48,,,,,,
612,253232655,Tulane,14,home,1,1,22,0,2,1,2,,,,14,7-15,1-4,270,242,18-35,6.1,58,28,2.1,0-0,3,1,2,16:44,Tulsa,38,away,1,2,24,0,3,3,8,0,0,2,23,5-11,1-1,426,313,16-25,11.2,145,40,3.6,0-0,1,1,0,19:55,,,,,,
613,253230068,Boise State,70,home,2,6,180,1,7,1,10,63,1,3,19,3-10,0-2,457,233,9-25,8.1,254,34,7.5,0-0,4,1,3,13:10,Idaho,35,away,1,2,7,0,3,3,5,7,0,3,24,4-17,1-4,429,377,34-62,5.8,72,30,2.4,0-0,5,2,3,23:19,,,,,,
614,253230061,Kentucky,13,away,0,1,27,0,3,0,7,,,,13,6-18,1-1,199,121,18-33,3.0,99,31,3.2,0-0,1,1,0,20:33,Georgia,45,home,1,1,35,0,5,5,9,,,,21,0-10,3-4,395,242,22-38,5.9,169,31,5.5,0-0,0,0,0,16:23,,,,,,
615,253232633,Vanderbilt,28,away,0,1,-4,0,3,3,4,23,0,2,21,5-14,0-0,364,341,27-39,8.1,49,28,1.8,0-0,0,0,0,18:41,Tennessee,24,home,0,2,76,0,6,1,6,,,,19,3-15,1-3,376,127,11-26,4.8,251,47,5.3,0-0,2,0,2,17:32,,,,,,
616,253232579,Clemson,13,away,2,1,10,0,2,0,7,7,0,2,19,9-14,0-0,347,176,17-26,6.6,175,40,4.4,0-0,4,2,2,19:08,South Carolina,9,home,2,0,2,0,2,0,9,1,0,2,17,3-12,0-1,347,184,16-29,6.2,167,33,5.1,0-0,5,2,3,17:31,,,,,,
617,253230002,Auburn,28,home,0,2,-4,0,6,2,4,,,,13,3-11,0-0,257,121,14-21,5.6,139,35,4.0,0-0,1,1,0,16:58,Alabama,18,away,1,2,33,0,2,0,4,,,,11,3-16,0-1,188,236,16-29,5.3,33,37,0.9,0-0,0,0,0,19:42,,,,,,
618,253230145,LSU,40,away,0,2,32,0,7,3,8,32,0,2,19,5-12,0-1,380,213,15-26,7.8,177,41,4.3,0-0,2,1,1,20:37,Ole Miss,7,home,1,0,0,0,2,1,1,0,0,1,10,2-14,2-2,175,179,20-38,4.4,7,22,0.3,0-0,2,0,2,15:36,,,,,,
619,253230008,Arkansas,44,home,4,2,23,0,3,2,14,0,0,1,19,6-14,1-2,379,147,14-26,5.1,247,45,5.5,0-0,2,0,2,18:44,Mississippi State,10,away,0,1,0,0,2,0,4,44,0,2,11,1-13,2-3,183,133,11-27,2.9,106,33,3.2,0-0,5,4,1,17:42,,,,,,
620,253230328,Utah State,24,home,1,0,29,0,3,2,6,,,,18,4-12,1-1,319,242,19-27,8.4,93,39,2.4,0-0,1,0,1,18:46,Nevada,30,away,0,2,1,0,2,2,6,20,0,1,19,9-16,1-1,341,153,12-19,7.7,195,45,4.3,0-0,1,1,0,17:18,,,,,,
621,253230023,San José State,27,home,0,2,4,0,5,0,9,39,1,2,23,7-17,0-0,479,228,20-34,6.5,257,49,5.2,0-0,0,0,0,20:54,New Mexico State,10,away,0,0,0,0,2,1,4,,,,18,6-18,1-4,376,389,40-64,5.7,10,17,0.6,0-0,2,0,2,15:46,,,,,,
622,253190193,Bowling Green,42,away,2,1,,,,4,,49,0,5,17,10-19,0-1,306,190,22-35,5.2,123,42,2.9,0-0,3,1,2,22:03,Miami (OH),14,home,1,0,,,,2,2,28,0,2,12,2-13,1-7,190,288,17-37,6.9,-64,27,-2.4,0-0,7,2,5,14:21,,,,,,
623,253192006,Akron,27,home,0,2,56,0,8,1,9,18,0,1,21,6-17,2-2,498,270,22-32,8.4,228,44,5.2,0-0,2,1,1,22:00,Ohio,3,away,1,0,,,,0,3,0,0,1,7,1-12,0-0,110,121,10-19,5.2,11,27,0.4,0-0,1,0,1,14:04,,,,,,
624,253202649,Northern Illinois,35,away,2,3,7,0,2,2,5,50,0,3,18,7-15,0-0,338,212,21-30,5.9,162,43,3.8,0-0,1,0,1,20:19,Toledo,17,home,0,1,3,0,4,1,5,17,0,1,18,5-17,1-4,313,174,15-35,4.7,147,37,4.0,0-0,5,2,3,16:04,,,,,,
625,253232050,Central Michigan,31,away,0,0,49,1,6,3,7,24,0,1,20,3-15,0-4,437,327,23-42,7.8,110,33,3.3,0-0,0,0,0,16:24,Ball State,24,home,0,1,,,,1,6,,,,20,8-19,0-3,355,337,23-38,7.4,74,43,1.7,0-0,1,0,1,19:49,,,,,,
626,253232084,Buffalo,14,home,0,0,21,0,4,2,2,,,,24,5-14,1-2,441,279,25-41,6.6,172,39,4.4,0-0,5,0,5,21:37,Eastern Michigan,38,away,0,2,19,0,2,2,8,74,1,5,17,6-12,0-0,316,155,15-28,5.3,169,31,5.5,0-0,0,0,0,14:31,,,,,,
627,253230258,Virginia,14,home,0,2,-9,0,1,0,2,0,0,1,17,2-10,1-3,254,150,17-30,4.7,114,30,3.8,0-0,3,1,2,13:37,Virginia Tech,52,away,1,5,15,0,3,2,10,34,0,2,26,5-13,3-3,503,170,15-21,8.1,333,55,6.1,0-0,1,0,1,23:03,,,,,,
628,253232390,Georgia Tech,14,away,0,2,-23,0,5,0,2,0,0,1,20,4-17,0-0,279,171,11-30,5.3,120,44,2.7,0-0,1,1,0,21:11,Miami,10,home,1,0,20,0,6,1,4,,,,11,1-14,0-2,237,255,14-31,6.7,30,30,1.0,0-0,1,0,1,15:29,,,,,,
629,253230153,Duke,21,away,3,3,36,0,5,0,3,,,,11,7-18,0-2,244,198,11-30,5.4,81,38,2.1,0-0,3,0,3,17:50,North Carolina,24,home,0,2,40,0,5,1,6,3,0,3,26,4-14,1-2,401,282,15-34,7.0,163,46,3.5,0-0,3,3,0,18:50,,,,,,
630,253230349,Arkansas State,10,away,1,1,32,0,4,0,4,,,,16,6-16,0-3,290,130,17-30,4.2,165,39,4.2,0-0,3,1,2,18:11,Army,38,home,1,4,17,0,5,1,8,16,0,2,18,3-12,2-2,377,77,5-10,7.7,300,55,5.5,0-0,1,1,0,18:29,,,,,,
631,253232229,Florida International,38,home,1,4,-2,0,2,1,8,,,,24,8-15,0-0,492,324,22-36,9.0,168,36,4.7,0-0,1,1,0,04:06,Western Kentucky,35,away,1,2,55,0,2,3,5,,,,19,6-12,0-2,347,125,11-14,8.9,222,44,5.0,0-0,1,1,0,12:53,,,,,,
632,253290062,Hawai'i,24,home,0,0,3,0,1,3,6,,,,23,4-14,2-3,446,442,33-54,7.5,43,17,2.5,0-0,2,1,1,16:37,Wisconsin,41,away,1,3,0,0,2,2,11,9,0,1,24,6-12,1-3,440,191,12-16,11.9,249,53,4.7,0-0,0,0,0,20:03,,,,,,
633,253290009,Arizona,20,away,0,0,21,0,6,1,,,,,22,7-17,0-2,377,222,18-27,7.9,164,50,3.3,0-0,1,0,1,19:31,Arizona State,23,home,0,1,84,1,2,0,7,0,0,1,21,4-13,0-1,369,253,18-37,6.6,123,30,4.1,0-0,0,0,0,17:09,,,,,,
634,253300024,Notre Dame,38,away,0,2,34,0,7,3,6,,,,30,8-15,0-1,663,443,25-38,11.4,231,50,4.6,0-0,2,0,2,21:15,Stanford,31,home,0,0,,,,2,7,8,0,2,14,1-11,0-2,336,402,23-36,9.6,-11,25,-0.4,0-0,0,0,0,15:08,,,,,,
635,253300097,Louisville,41,home,1,3,52,0,8,2,11,10,0,2,21,4-12,0-0,505,322,17-29,9.8,220,40,5.5,0-0,4,2,2,17:01,Syracuse,17,away,2,1,39,0,4,1,5,6,0,2,14,5-17,0-0,302,288,19-41,6.3,43,28,1.5,0-0,3,1,2,19:38,,,,,,
636,253280277,West Virginia,45,home,3,4,21,0,1,1,9,40,1,2,23,4-10,0-1,492,41,4-10,4.1,451,62,7.3,0-0,1,0,1,20:30,Pittsburgh,13,away,0,0,5,0,1,2,1,6,0,1,20,7-15,0-2,430,317,24-43,7.2,122,31,3.9,0-0,5,3,2,16:23,,,,,,
